sales,date,region
" $1,779.00 ",2/9/2019,north
" $1,665.00 ",2/9/2019,south
" $1,605.00 ",2/9/2019,east
" $1,641.00 ",2/9/2019,west
" $1,725.00 ",2/10/2019,north
" $1,611.00 ",2/10/2019,south
" $1,560.00 ",2/10/2019,east
" $1,575.00 ",2/10/2019,west
" $1,563.00 ",2/11/2019,north
" $1,773.00 ",2/11/2019,south
" $1,536.00 ",2/11/2019,east
" $1,551.00 ",2/11/2019,west
" $1,572.00 ",2/12/2019,north
" $1,608.00 ",2/12/2019,south
" $1,752.00 ",2/12/2019,east
" $1,734.00 ",2/12/2019,west
" $1,686.00 ",2/13/2019,north
" $1,782.00 ",2/13/2019,south
" $1,500.00 ",2/13/2019,east
" $1,731.00 ",2/13/2019,west
" $1,725.00 ",2/14/2019,north
" $1,578.00 ",2/14/2019,south
" $1,560.00 ",2/14/2019,east
" $1,644.00 ",2/14/2019,west
" $1,566.00 ",2/15/2019,north
" $1,584.00 ",2/15/2019,south
" $1,695.00 ",2/15/2019,east
" $1,734.00 ",2/15/2019,west
" $1,794.00 ",2/16/2019,north
" $1,731.00 ",2/16/2019,south
" $1,674.00 ",2/16/2019,east
" $1,599.00 ",2/16/2019,west
" $1,512.00 ",2/17/2019,north
" $1,653.00 ",2/17/2019,south
" $1,722.00 ",2/17/2019,east
" $1,641.00 ",2/17/2019,west
" $1,695.00 ",2/18/2019,north
" $1,749.00 ",2/18/2019,south
" $1,728.00 ",2/18/2019,east
" $1,764.00 ",2/18/2019,west
" $1,716.00 ",2/19/2019,north
" $1,599.00 ",2/19/2019,south
" $1,596.00 ",2/19/2019,east
" $1,644.00 ",2/19/2019,west
" $1,740.00 ",2/20/2019,north
" $1,641.00 ",2/20/2019,south
" $1,566.00 ",2/20/2019,east
" $1,656.00 ",2/20/2019,west
" $1,599.00 ",2/21/2019,north
" $1,725.00 ",2/21/2019,south
" $1,731.00 ",2/21/2019,east
" $1,719.00 ",2/21/2019,west
" $1,770.00 ",2/22/2019,north
" $1,794.00 ",2/22/2019,south
" $1,725.00 ",2/22/2019,east
" $1,713.00 ",2/22/2019,west
" $1,599.00 ",2/23/2019,north
" $1,743.00 ",2/23/2019,south
" $1,518.00 ",2/23/2019,east
" $1,614.00 ",2/23/2019,west
" $1,692.00 ",2/24/2019,north
" $1,755.00 ",2/24/2019,south
" $1,653.00 ",2/24/2019,east
" $1,524.00 ",2/24/2019,west
" $1,635.00 ",2/25/2019,north
" $1,734.00 ",2/25/2019,south
" $1,713.00 ",2/25/2019,east
" $1,578.00 ",2/25/2019,west
" $1,566.00 ",2/26/2019,north
" $1,653.00 ",2/26/2019,south
" $1,506.00 ",2/26/2019,east
" $1,656.00 ",2/26/2019,west
" $1,593.00 ",2/27/2019,north
" $1,545.00 ",2/27/2019,south
" $1,734.00 ",2/27/2019,east
" $1,635.00 ",2/27/2019,west
" $1,710.00 ",2/28/2019,north
" $1,569.00 ",2/28/2019,south
" $1,731.00 ",2/28/2019,east
" $1,599.00 ",2/28/2019,west
" $1,593.00 ",3/1/2019,north
" $1,707.00 ",3/1/2019,south
" $1,638.00 ",3/1/2019,east
" $1,539.00 ",3/1/2019,west
" $1,782.00 ",3/2/2019,north
" $1,794.00 ",3/2/2019,south
" $1,608.00 ",3/2/2019,east
" $1,689.00 ",3/2/2019,west
" $1,698.00 ",3/3/2019,north
" $1,518.00 ",3/3/2019,south
" $1,593.00 ",3/3/2019,east
" $1,611.00 ",3/3/2019,west
" $1,587.00 ",3/4/2019,north
" $1,686.00 ",3/4/2019,south
" $1,518.00 ",3/4/2019,east
" $1,632.00 ",3/4/2019,west
" $1,566.00 ",3/5/2019,north
" $1,569.00 ",3/5/2019,south
" $1,743.00 ",3/5/2019,east
" $1,557.00 ",3/5/2019,west
" $1,746.00 ",3/6/2019,north
" $1,662.00 ",3/6/2019,south
" $1,674.00 ",3/6/2019,east
" $1,608.00 ",3/6/2019,west
" $1,551.00 ",3/7/2019,north
" $1,581.00 ",3/7/2019,south
" $1,560.00 ",3/7/2019,east
" $1,674.00 ",3/7/2019,west
" $1,521.00 ",3/8/2019,north
" $1,782.00 ",3/8/2019,south
" $1,617.00 ",3/8/2019,east
" $1,797.00 ",3/8/2019,west
" $1,533.00 ",3/9/2019,north
" $1,749.00 ",3/9/2019,south
" $1,656.00 ",3/9/2019,east
" $1,644.00 ",3/9/2019,west
" $1,545.00 ",3/10/2019,north
" $1,776.00 ",3/10/2019,south
" $1,650.00 ",3/10/2019,east
" $1,737.00 ",3/10/2019,west
" $1,659.00 ",3/11/2019,north
" $1,722.00 ",3/11/2019,south
" $1,689.00 ",3/11/2019,east
" $1,692.00 ",3/11/2019,west
" $1,518.00 ",3/12/2019,north
" $1,581.00 ",3/12/2019,south
" $1,626.00 ",3/12/2019,east
" $1,668.00 ",3/12/2019,west
" $1,524.00 ",3/13/2019,north
" $1,797.00 ",3/13/2019,south
" $1,542.00 ",3/13/2019,east
" $1,653.00 ",3/13/2019,west
" $1,677.00 ",3/14/2019,north
" $1,524.00 ",3/14/2019,south
" $1,692.00 ",3/14/2019,east
" $1,704.00 ",3/14/2019,west
" $1,647.00 ",3/15/2019,north
" $1,671.00 ",3/15/2019,south
" $1,563.00 ",3/15/2019,east
" $1,650.00 ",3/15/2019,west
" $1,563.00 ",3/16/2019,north
" $1,680.00 ",3/16/2019,south
" $1,728.00 ",3/16/2019,east
" $1,680.00 ",3/16/2019,west
" $1,683.00 ",3/17/2019,north
" $1,638.00 ",3/17/2019,south
" $1,545.00 ",3/17/2019,east
" $1,671.00 ",3/17/2019,west
" $1,701.00 ",3/18/2019,north
" $1,515.00 ",3/18/2019,south
" $1,764.00 ",3/18/2019,east
" $1,668.00 ",3/18/2019,west
" $1,677.00 ",3/19/2019,north
" $1,752.00 ",3/19/2019,south
" $1,635.00 ",3/19/2019,east
" $1,605.00 ",3/19/2019,west
" $1,635.00 ",3/20/2019,north
" $1,596.00 ",3/20/2019,south
" $1,608.00 ",3/20/2019,east
" $1,779.00 ",3/20/2019,west
" $1,776.00 ",3/21/2019,north
" $1,635.00 ",3/21/2019,south
" $1,791.00 ",3/21/2019,east
" $1,779.00 ",3/21/2019,west
" $1,746.00 ",3/22/2019,north
" $1,545.00 ",3/22/2019,south
" $1,767.00 ",3/22/2019,east
" $1,731.00 ",3/22/2019,west
" $1,734.00 ",3/23/2019,north
" $1,509.00 ",3/23/2019,south
" $1,686.00 ",3/23/2019,east
" $1,797.00 ",3/23/2019,west
" $1,566.00 ",3/24/2019,north
" $1,557.00 ",3/24/2019,south
" $1,797.00 ",3/24/2019,east
" $1,755.00 ",3/24/2019,west
" $1,650.00 ",3/25/2019,north
" $1,500.00 ",3/25/2019,south
" $1,554.00 ",3/25/2019,east
" $1,734.00 ",3/25/2019,west
" $1,701.00 ",3/26/2019,north
" $1,782.00 ",3/26/2019,south
" $1,797.00 ",3/26/2019,east
" $1,557.00 ",3/26/2019,west
" $1,668.00 ",3/27/2019,north
" $1,575.00 ",3/27/2019,south
" $1,608.00 ",3/27/2019,east
" $1,527.00 ",3/27/2019,west
" $1,518.00 ",3/28/2019,north
" $1,509.00 ",3/28/2019,south
" $1,767.00 ",3/28/2019,east
" $1,557.00 ",3/28/2019,west
" $1,605.00 ",3/29/2019,north
" $1,686.00 ",3/29/2019,south
" $1,656.00 ",3/29/2019,east
" $1,653.00 ",3/29/2019,west
" $1,722.00 ",3/30/2019,north
" $1,593.00 ",3/30/2019,south
" $1,557.00 ",3/30/2019,east
" $1,710.00 ",3/30/2019,west
" $1,785.00 ",3/31/2019,north
" $1,710.00 ",3/31/2019,south
" $1,653.00 ",3/31/2019,east
" $1,572.00 ",3/31/2019,west
" $1,512.00 ",4/1/2019,north
" $1,794.00 ",4/1/2019,south
" $1,569.00 ",4/1/2019,east
" $1,608.00 ",4/1/2019,west
" $1,623.00 ",4/2/2019,north
" $1,791.00 ",4/2/2019,south
" $1,785.00 ",4/2/2019,east
" $1,629.00 ",4/2/2019,west
" $1,539.00 ",4/3/2019,north
" $1,626.00 ",4/3/2019,south
" $1,695.00 ",4/3/2019,east
" $1,518.00 ",4/3/2019,west
" $1,530.00 ",4/4/2019,north
" $1,683.00 ",4/4/2019,south
" $1,662.00 ",4/4/2019,east
" $1,632.00 ",4/4/2019,west
" $1,614.00 ",4/5/2019,north
" $1,605.00 ",4/5/2019,south
" $1,662.00 ",4/5/2019,east
" $1,713.00 ",4/5/2019,west
" $1,749.00 ",4/6/2019,north
" $1,713.00 ",4/6/2019,south
" $1,716.00 ",4/6/2019,east
" $1,557.00 ",4/6/2019,west
" $1,605.00 ",4/7/2019,north
" $1,635.00 ",4/7/2019,south
" $1,518.00 ",4/7/2019,east
" $1,632.00 ",4/7/2019,west
" $1,713.00 ",4/8/2019,north
" $1,779.00 ",4/8/2019,south
" $1,743.00 ",4/8/2019,east
" $1,575.00 ",4/8/2019,west
" $1,728.00 ",4/9/2019,north
" $1,719.00 ",4/9/2019,south
" $1,755.00 ",4/9/2019,east
" $1,617.00 ",4/9/2019,west
" $1,542.00 ",4/10/2019,north
" $1,626.00 ",4/10/2019,south
" $1,509.00 ",4/10/2019,east
" $1,638.00 ",4/10/2019,west
" $1,581.00 ",4/11/2019,north
" $1,680.00 ",4/11/2019,south
" $1,569.00 ",4/11/2019,east
" $1,635.00 ",4/11/2019,west
" $1,539.00 ",4/12/2019,north
" $1,587.00 ",4/12/2019,south
" $1,593.00 ",4/12/2019,east
" $1,581.00 ",4/12/2019,west
" $1,515.00 ",4/13/2019,north
" $1,611.00 ",4/13/2019,south
" $1,644.00 ",4/13/2019,east
" $1,794.00 ",4/13/2019,west
" $1,500.00 ",4/14/2019,north
" $1,737.00 ",4/14/2019,south
" $1,722.00 ",4/14/2019,east
" $1,764.00 ",4/14/2019,west
" $1,530.00 ",4/15/2019,north
" $1,602.00 ",4/15/2019,south
" $1,524.00 ",4/15/2019,east
" $1,770.00 ",4/15/2019,west
" $1,596.00 ",4/16/2019,north
" $1,668.00 ",4/16/2019,south
" $1,584.00 ",4/16/2019,east
" $1,713.00 ",4/16/2019,west
" $1,569.00 ",4/17/2019,north
" $1,686.00 ",4/17/2019,south
" $1,647.00 ",4/17/2019,east
" $1,509.00 ",4/17/2019,west
" $1,590.00 ",4/18/2019,north
" $1,650.00 ",4/18/2019,south
" $1,557.00 ",4/18/2019,east
" $1,575.00 ",4/18/2019,west
" $1,773.00 ",4/19/2019,north
" $1,629.00 ",4/19/2019,south
" $1,524.00 ",4/19/2019,east
" $1,512.00 ",4/19/2019,west
" $1,521.00 ",4/20/2019,north
" $1,653.00 ",4/20/2019,south
" $1,584.00 ",4/20/2019,east
" $1,713.00 ",4/20/2019,west
" $1,683.00 ",4/21/2019,north
" $1,749.00 ",4/21/2019,south
" $1,545.00 ",4/21/2019,east
" $1,629.00 ",4/21/2019,west
" $1,533.00 ",4/22/2019,north
" $1,587.00 ",4/22/2019,south
" $1,671.00 ",4/22/2019,east
" $1,650.00 ",4/22/2019,west
" $1,668.00 ",4/23/2019,north
" $1,674.00 ",4/23/2019,south
" $1,728.00 ",4/23/2019,east
" $1,518.00 ",4/23/2019,west
" $1,554.00 ",4/24/2019,north
" $1,719.00 ",4/24/2019,south
" $1,746.00 ",4/24/2019,east
" $1,665.00 ",4/24/2019,west
" $1,503.00 ",4/25/2019,north
" $1,692.00 ",4/25/2019,south
" $1,725.00 ",4/25/2019,east
" $1,764.00 ",4/25/2019,west
" $1,710.00 ",4/26/2019,north
" $1,635.00 ",4/26/2019,south
" $1,764.00 ",4/26/2019,east
" $1,758.00 ",4/26/2019,west
" $1,740.00 ",4/27/2019,north
" $1,776.00 ",4/27/2019,south
" $1,740.00 ",4/27/2019,east
" $1,620.00 ",4/27/2019,west
" $1,566.00 ",4/28/2019,north
" $1,704.00 ",4/28/2019,south
" $1,578.00 ",4/28/2019,east
" $1,503.00 ",4/28/2019,west
" $1,602.00 ",4/29/2019,north
" $1,791.00 ",4/29/2019,south
" $1,752.00 ",4/29/2019,east
" $1,800.00 ",4/29/2019,west
" $1,719.00 ",4/30/2019,north
" $1,767.00 ",4/30/2019,south
" $1,500.00 ",4/30/2019,east
" $1,623.00 ",4/30/2019,west
" $1,665.00 ",5/1/2019,north
" $1,800.00 ",5/1/2019,south
" $1,731.00 ",5/1/2019,east
" $1,542.00 ",5/1/2019,west
" $1,575.00 ",5/2/2019,north
" $1,548.00 ",5/2/2019,south
" $1,797.00 ",5/2/2019,east
" $1,521.00 ",5/2/2019,west
" $1,560.00 ",5/3/2019,north
" $1,521.00 ",5/3/2019,south
" $1,605.00 ",5/3/2019,east
" $1,740.00 ",5/3/2019,west
" $1,617.00 ",5/4/2019,north
" $1,743.00 ",5/4/2019,south
" $1,629.00 ",5/4/2019,east
" $1,749.00 ",5/4/2019,west
" $1,512.00 ",5/5/2019,north
" $1,746.00 ",5/5/2019,south
" $1,530.00 ",5/5/2019,east
" $1,611.00 ",5/5/2019,west
" $1,569.00 ",5/6/2019,north
" $1,689.00 ",5/6/2019,south
" $1,557.00 ",5/6/2019,east
" $1,560.00 ",5/6/2019,west
" $1,650.00 ",5/7/2019,north
" $1,695.00 ",5/7/2019,south
" $1,620.00 ",5/7/2019,east
" $1,644.00 ",5/7/2019,west
" $1,800.00 ",5/8/2019,north
" $1,515.00 ",5/8/2019,south
" $1,785.00 ",5/8/2019,east
" $1,650.00 ",5/8/2019,west
" $1,797.00 ",5/9/2019,north
" $1,641.00 ",5/9/2019,south
" $1,665.00 ",5/9/2019,east
" $1,767.00 ",5/9/2019,west
" $1,500.00 ",5/10/2019,north
" $1,788.00 ",5/10/2019,south
" $1,725.00 ",5/10/2019,east
" $1,557.00 ",5/10/2019,west
" $1,503.00 ",5/11/2019,north
" $1,518.00 ",5/11/2019,south
" $1,650.00 ",5/11/2019,east
" $1,614.00 ",5/11/2019,west
" $1,743.00 ",5/12/2019,north
" $1,524.00 ",5/12/2019,south
" $1,761.00 ",5/12/2019,east
" $1,743.00 ",5/12/2019,west
" $1,563.00 ",5/13/2019,north
" $1,716.00 ",5/13/2019,south
" $1,560.00 ",5/13/2019,east
" $1,614.00 ",5/13/2019,west
" $1,617.00 ",5/14/2019,north
" $1,761.00 ",5/14/2019,south
" $1,635.00 ",5/14/2019,east
" $1,614.00 ",5/14/2019,west
" $1,509.00 ",5/15/2019,north
" $1,650.00 ",5/15/2019,south
" $1,755.00 ",5/15/2019,east
" $1,569.00 ",5/15/2019,west
" $1,605.00 ",5/16/2019,north
" $1,695.00 ",5/16/2019,south
" $1,662.00 ",5/16/2019,east
" $1,605.00 ",5/16/2019,west
" $1,731.00 ",5/17/2019,north
" $1,590.00 ",5/17/2019,south
" $1,620.00 ",5/17/2019,east
" $1,752.00 ",5/17/2019,west
" $1,533.00 ",5/18/2019,north
" $1,737.00 ",5/18/2019,south
" $1,608.00 ",5/18/2019,east
" $1,662.00 ",5/18/2019,west
" $1,797.00 ",5/19/2019,north
" $1,728.00 ",5/19/2019,south
" $1,686.00 ",5/19/2019,east
" $1,650.00 ",5/19/2019,west
" $1,695.00 ",5/20/2019,north
" $1,752.00 ",5/20/2019,south
" $1,785.00 ",5/20/2019,east
" $1,668.00 ",5/20/2019,west
" $1,515.00 ",5/21/2019,north
" $1,683.00 ",5/21/2019,south
" $1,794.00 ",5/21/2019,east
" $1,533.00 ",5/21/2019,west
" $1,599.00 ",5/22/2019,north
" $1,761.00 ",5/22/2019,south
" $1,761.00 ",5/22/2019,east
" $1,722.00 ",5/22/2019,west
" $1,626.00 ",5/23/2019,north
" $1,668.00 ",5/23/2019,south
" $1,641.00 ",5/23/2019,east
" $1,740.00 ",5/23/2019,west
" $1,650.00 ",5/24/2019,north
" $1,623.00 ",5/24/2019,south
" $1,653.00 ",5/24/2019,east
" $1,773.00 ",5/24/2019,west
" $1,788.00 ",5/25/2019,north
" $1,581.00 ",5/25/2019,south
" $1,677.00 ",5/25/2019,east
" $1,569.00 ",5/25/2019,west
" $1,791.00 ",5/26/2019,north
" $1,617.00 ",5/26/2019,south
" $1,638.00 ",5/26/2019,east
" $1,542.00 ",5/26/2019,west
" $1,590.00 ",5/27/2019,north
" $1,704.00 ",5/27/2019,south
" $1,680.00 ",5/27/2019,east
" $1,527.00 ",5/27/2019,west
" $1,635.00 ",5/28/2019,north
" $1,755.00 ",5/28/2019,south
" $1,560.00 ",5/28/2019,east
" $1,533.00 ",5/28/2019,west
" $1,599.00 ",5/29/2019,north
" $1,677.00 ",5/29/2019,south
" $1,581.00 ",5/29/2019,east
" $1,680.00 ",5/29/2019,west
" $1,692.00 ",5/30/2019,north
" $1,644.00 ",5/30/2019,south
" $1,716.00 ",5/30/2019,east
" $1,761.00 ",5/30/2019,west
" $1,716.00 ",5/31/2019,north
" $1,764.00 ",5/31/2019,south
" $1,677.00 ",5/31/2019,east
" $1,605.00 ",5/31/2019,west
" $1,680.00 ",6/1/2019,north
" $1,695.00 ",6/1/2019,south
" $1,548.00 ",6/1/2019,east
" $1,689.00 ",6/1/2019,west
" $1,755.00 ",6/2/2019,north
" $1,707.00 ",6/2/2019,south
" $1,557.00 ",6/2/2019,east
" $1,644.00 ",6/2/2019,west
" $1,719.00 ",6/3/2019,north
" $1,680.00 ",6/3/2019,south
" $1,581.00 ",6/3/2019,east
" $1,749.00 ",6/3/2019,west
" $1,602.00 ",6/4/2019,north
" $1,704.00 ",6/4/2019,south
" $1,602.00 ",6/4/2019,east
" $1,554.00 ",6/4/2019,west
" $1,632.00 ",6/5/2019,north
" $1,560.00 ",6/5/2019,south
" $1,647.00 ",6/5/2019,east
" $1,560.00 ",6/5/2019,west
" $1,662.00 ",6/6/2019,north
" $1,545.00 ",6/6/2019,south
" $1,614.00 ",6/6/2019,east
" $1,746.00 ",6/6/2019,west
" $1,713.00 ",6/7/2019,north
" $1,668.00 ",6/7/2019,south
" $1,503.00 ",6/7/2019,east
" $1,758.00 ",6/7/2019,west
" $1,656.00 ",6/8/2019,north
" $1,560.00 ",6/8/2019,south
" $1,710.00 ",6/8/2019,east
" $1,677.00 ",6/8/2019,west
" $1,782.00 ",6/9/2019,north
" $1,665.00 ",6/9/2019,south
" $1,782.00 ",6/9/2019,east
" $1,797.00 ",6/9/2019,west
" $1,698.00 ",6/10/2019,north
" $1,689.00 ",6/10/2019,south
" $1,623.00 ",6/10/2019,east
" $1,767.00 ",6/10/2019,west
