sales,date,region
"$1,779.00 ",2019-02-09,north
"$1,665.00 ",2019-02-09,south
"$1,605.00 ",2019-02-09,east
"$1,641.00 ",2019-02-09,west
"$1,725.00 ",2019-02-10,north
"$1,611.00 ",2019-02-10,south
"$1,560.00 ",2019-02-10,east
"$1,575.00 ",2019-02-10,west
"$1,563.00 ",2019-02-11,north
"$1,773.00 ",2019-02-11,south
"$1,536.00 ",2019-02-11,east
"$1,551.00 ",2019-02-11,west
"$1,572.00 ",2019-02-12,north
"$1,608.00 ",2019-02-12,south
"$1,752.00 ",2019-02-12,east
"$1,734.00 ",2019-02-12,west
"$1,686.00 ",2019-02-13,north
"$1,782.00 ",2019-02-13,south
"$1,500.00 ",2019-02-13,east
"$1,731.00 ",2019-02-13,west
"$1,725.00 ",2019-02-14,north
"$1,578.00 ",2019-02-14,south
"$1,560.00 ",2019-02-14,east
"$1,644.00 ",2019-02-14,west
"$1,566.00 ",2019-02-15,north
"$1,584.00 ",2019-02-15,south
"$1,695.00 ",2019-02-15,east
"$1,734.00 ",2019-02-15,west
"$1,794.00 ",2019-02-16,north
"$1,731.00 ",2019-02-16,south
"$1,674.00 ",2019-02-16,east
"$1,599.00 ",2019-02-16,west
"$1,512.00 ",2019-02-17,north
"$1,653.00 ",2019-02-17,south
"$1,722.00 ",2019-02-17,east
"$1,641.00 ",2019-02-17,west
"$1,695.00 ",2019-02-18,north
"$1,749.00 ",2019-02-18,south
"$1,728.00 ",2019-02-18,east
"$1,764.00 ",2019-02-18,west
"$1,716.00 ",2019-02-19,north
"$1,599.00 ",2019-02-19,south
"$1,596.00 ",2019-02-19,east
"$1,644.00 ",2019-02-19,west
"$1,740.00 ",2019-02-20,north
"$1,641.00 ",2019-02-20,south
"$1,566.00 ",2019-02-20,east
"$1,656.00 ",2019-02-20,west
"$1,599.00 ",2019-02-21,north
"$1,725.00 ",2019-02-21,south
"$1,731.00 ",2019-02-21,east
"$1,719.00 ",2019-02-21,west
"$1,770.00 ",2019-02-22,north
"$1,794.00 ",2019-02-22,south
"$1,725.00 ",2019-02-22,east
"$1,713.00 ",2019-02-22,west
"$1,599.00 ",2019-02-23,north
"$1,743.00 ",2019-02-23,south
"$1,518.00 ",2019-02-23,east
"$1,614.00 ",2019-02-23,west
"$1,692.00 ",2019-02-24,north
"$1,755.00 ",2019-02-24,south
"$1,653.00 ",2019-02-24,east
"$1,524.00 ",2019-02-24,west
"$1,635.00 ",2019-02-25,north
"$1,734.00 ",2019-02-25,south
"$1,713.00 ",2019-02-25,east
"$1,578.00 ",2019-02-25,west
"$1,566.00 ",2019-02-26,north
"$1,653.00 ",2019-02-26,south
"$1,506.00 ",2019-02-26,east
"$1,656.00 ",2019-02-26,west
"$1,593.00 ",2019-02-27,north
"$1,545.00 ",2019-02-27,south
"$1,734.00 ",2019-02-27,east
"$1,635.00 ",2019-02-27,west
"$1,710.00 ",2019-02-28,north
"$1,569.00 ",2019-02-28,south
"$1,731.00 ",2019-02-28,east
"$1,599.00 ",2019-02-28,west
"$1,593.00 ",2019-03-01,north
"$1,707.00 ",2019-03-01,south
"$1,638.00 ",2019-03-01,east
"$1,539.00 ",2019-03-01,west
"$1,782.00 ",2019-03-02,north
"$1,794.00 ",2019-03-02,south
"$1,608.00 ",2019-03-02,east
"$1,689.00 ",2019-03-02,west
"$1,698.00 ",2019-03-03,north
"$1,518.00 ",2019-03-03,south
"$1,593.00 ",2019-03-03,east
"$1,611.00 ",2019-03-03,west
"$1,587.00 ",2019-03-04,north
"$1,686.00 ",2019-03-04,south
"$1,518.00 ",2019-03-04,east
"$1,632.00 ",2019-03-04,west
"$1,566.00 ",2019-03-05,north
"$1,569.00 ",2019-03-05,south
"$1,743.00 ",2019-03-05,east
"$1,557.00 ",2019-03-05,west
"$1,746.00 ",2019-03-06,north
"$1,662.00 ",2019-03-06,south
"$1,674.00 ",2019-03-06,east
"$1,608.00 ",2019-03-06,west
"$1,551.00 ",2019-03-07,north
"$1,581.00 ",2019-03-07,south
"$1,560.00 ",2019-03-07,east
"$1,674.00 ",2019-03-07,west
"$1,521.00 ",2019-03-08,north
"$1,782.00 ",2019-03-08,south
"$1,617.00 ",2019-03-08,east
"$1,797.00 ",2019-03-08,west
"$1,533.00 ",2019-03-09,north
"$1,749.00 ",2019-03-09,south
"$1,656.00 ",2019-03-09,east
"$1,644.00 ",2019-03-09,west
"$1,545.00 ",2019-03-10,north
"$1,776.00 ",2019-03-10,south
"$1,650.00 ",2019-03-10,east
"$1,737.00 ",2019-03-10,west
"$1,659.00 ",2019-03-11,north
"$1,722.00 ",2019-03-11,south
"$1,689.00 ",2019-03-11,east
"$1,692.00 ",2019-03-11,west
"$1,518.00 ",2019-03-12,north
"$1,581.00 ",2019-03-12,south
"$1,626.00 ",2019-03-12,east
"$1,668.00 ",2019-03-12,west
"$1,524.00 ",2019-03-13,north
"$1,797.00 ",2019-03-13,south
"$1,542.00 ",2019-03-13,east
"$1,653.00 ",2019-03-13,west
"$1,677.00 ",2019-03-14,north
"$1,524.00 ",2019-03-14,south
"$1,692.00 ",2019-03-14,east
"$1,704.00 ",2019-03-14,west
"$1,647.00 ",2019-03-15,north
"$1,671.00 ",2019-03-15,south
"$1,563.00 ",2019-03-15,east
"$1,650.00 ",2019-03-15,west
"$1,563.00 ",2019-03-16,north
"$1,680.00 ",2019-03-16,south
"$1,728.00 ",2019-03-16,east
"$1,680.00 ",2019-03-16,west
"$1,683.00 ",2019-03-17,north
"$1,638.00 ",2019-03-17,south
"$1,545.00 ",2019-03-17,east
"$1,671.00 ",2019-03-17,west
"$1,701.00 ",2019-03-18,north
"$1,515.00 ",2019-03-18,south
"$1,764.00 ",2019-03-18,east
"$1,668.00 ",2019-03-18,west
"$1,677.00 ",2019-03-19,north
"$1,752.00 ",2019-03-19,south
"$1,635.00 ",2019-03-19,east
"$1,605.00 ",2019-03-19,west
"$1,635.00 ",2019-03-20,north
"$1,596.00 ",2019-03-20,south
"$1,608.00 ",2019-03-20,east
"$1,779.00 ",2019-03-20,west
"$1,776.00 ",2019-03-21,north
"$1,635.00 ",2019-03-21,south
"$1,791.00 ",2019-03-21,east
"$1,779.00 ",2019-03-21,west
"$1,746.00 ",2019-03-22,north
"$1,545.00 ",2019-03-22,south
"$1,767.00 ",2019-03-22,east
"$1,731.00 ",2019-03-22,west
"$1,734.00 ",2019-03-23,north
"$1,509.00 ",2019-03-23,south
"$1,686.00 ",2019-03-23,east
"$1,797.00 ",2019-03-23,west
"$1,566.00 ",2019-03-24,north
"$1,557.00 ",2019-03-24,south
"$1,797.00 ",2019-03-24,east
"$1,755.00 ",2019-03-24,west
"$1,650.00 ",2019-03-25,north
"$1,500.00 ",2019-03-25,south
"$1,554.00 ",2019-03-25,east
"$1,734.00 ",2019-03-25,west
"$1,701.00 ",2019-03-26,north
"$1,782.00 ",2019-03-26,south
"$1,797.00 ",2019-03-26,east
"$1,557.00 ",2019-03-26,west
"$1,668.00 ",2019-03-27,north
"$1,575.00 ",2019-03-27,south
"$1,608.00 ",2019-03-27,east
"$1,527.00 ",2019-03-27,west
"$1,518.00 ",2019-03-28,north
"$1,509.00 ",2019-03-28,south
"$1,767.00 ",2019-03-28,east
"$1,557.00 ",2019-03-28,west
"$1,605.00 ",2019-03-29,north
"$1,686.00 ",2019-03-29,south
"$1,656.00 ",2019-03-29,east
"$1,653.00 ",2019-03-29,west
"$1,722.00 ",2019-03-30,north
"$1,593.00 ",2019-03-30,south
"$1,557.00 ",2019-03-30,east
"$1,710.00 ",2019-03-30,west
"$1,785.00 ",2019-03-31,north
"$1,710.00 ",2019-03-31,south
"$1,653.00 ",2019-03-31,east
"$1,572.00 ",2019-03-31,west
"$1,512.00 ",2019-04-01,north
"$1,794.00 ",2019-04-01,south
"$1,569.00 ",2019-04-01,east
"$1,608.00 ",2019-04-01,west
"$1,623.00 ",2019-04-02,north
"$1,791.00 ",2019-04-02,south
"$1,785.00 ",2019-04-02,east
"$1,629.00 ",2019-04-02,west
"$1,539.00 ",2019-04-03,north
"$1,626.00 ",2019-04-03,south
"$1,695.00 ",2019-04-03,east
"$1,518.00 ",2019-04-03,west
"$1,530.00 ",2019-04-04,north
"$1,683.00 ",2019-04-04,south
"$1,662.00 ",2019-04-04,east
"$1,632.00 ",2019-04-04,west
"$1,614.00 ",2019-04-05,north
"$1,605.00 ",2019-04-05,south
"$1,662.00 ",2019-04-05,east
"$1,713.00 ",2019-04-05,west
"$1,749.00 ",2019-04-06,north
"$1,713.00 ",2019-04-06,south
"$1,716.00 ",2019-04-06,east
"$1,557.00 ",2019-04-06,west
"$1,605.00 ",2019-04-07,north
"$1,635.00 ",2019-04-07,south
"$1,518.00 ",2019-04-07,east
"$1,632.00 ",2019-04-07,west
"$1,713.00 ",2019-04-08,north
"$1,779.00 ",2019-04-08,south
"$1,743.00 ",2019-04-08,east
"$1,575.00 ",2019-04-08,west
"$1,728.00 ",2019-04-09,north
"$1,719.00 ",2019-04-09,south
"$1,755.00 ",2019-04-09,east
"$1,617.00 ",2019-04-09,west
"$1,542.00 ",2019-04-10,north
"$1,626.00 ",2019-04-10,south
"$1,509.00 ",2019-04-10,east
"$1,638.00 ",2019-04-10,west
"$1,581.00 ",2019-04-11,north
"$1,680.00 ",2019-04-11,south
"$1,569.00 ",2019-04-11,east
"$1,635.00 ",2019-04-11,west
"$1,539.00 ",2019-04-12,north
"$1,587.00 ",2019-04-12,south
"$1,593.00 ",2019-04-12,east
"$1,581.00 ",2019-04-12,west
"$1,515.00 ",2019-04-13,north
"$1,611.00 ",2019-04-13,south
"$1,644.00 ",2019-04-13,east
"$1,794.00 ",2019-04-13,west
"$1,500.00 ",2019-04-14,north
"$1,737.00 ",2019-04-14,south
"$1,722.00 ",2019-04-14,east
"$1,764.00 ",2019-04-14,west
"$1,530.00 ",2019-04-15,north
"$1,602.00 ",2019-04-15,south
"$1,524.00 ",2019-04-15,east
"$1,770.00 ",2019-04-15,west
"$1,596.00 ",2019-04-16,north
"$1,668.00 ",2019-04-16,south
"$1,584.00 ",2019-04-16,east
"$1,713.00 ",2019-04-16,west
"$1,569.00 ",2019-04-17,north
"$1,686.00 ",2019-04-17,south
"$1,647.00 ",2019-04-17,east
"$1,509.00 ",2019-04-17,west
"$1,590.00 ",2019-04-18,north
"$1,650.00 ",2019-04-18,south
"$1,557.00 ",2019-04-18,east
"$1,575.00 ",2019-04-18,west
"$1,773.00 ",2019-04-19,north
"$1,629.00 ",2019-04-19,south
"$1,524.00 ",2019-04-19,east
"$1,512.00 ",2019-04-19,west
"$1,521.00 ",2019-04-20,north
"$1,653.00 ",2019-04-20,south
"$1,584.00 ",2019-04-20,east
"$1,713.00 ",2019-04-20,west
"$1,683.00 ",2019-04-21,north
"$1,749.00 ",2019-04-21,south
"$1,545.00 ",2019-04-21,east
"$1,629.00 ",2019-04-21,west
"$1,533.00 ",2019-04-22,north
"$1,587.00 ",2019-04-22,south
"$1,671.00 ",2019-04-22,east
"$1,650.00 ",2019-04-22,west
"$1,668.00 ",2019-04-23,north
"$1,674.00 ",2019-04-23,south
"$1,728.00 ",2019-04-23,east
"$1,518.00 ",2019-04-23,west
"$1,554.00 ",2019-04-24,north
"$1,719.00 ",2019-04-24,south
"$1,746.00 ",2019-04-24,east
"$1,665.00 ",2019-04-24,west
"$1,503.00 ",2019-04-25,north
"$1,692.00 ",2019-04-25,south
"$1,725.00 ",2019-04-25,east
"$1,764.00 ",2019-04-25,west
"$1,710.00 ",2019-04-26,north
"$1,635.00 ",2019-04-26,south
"$1,764.00 ",2019-04-26,east
"$1,758.00 ",2019-04-26,west
"$1,740.00 ",2019-04-27,north
"$1,776.00 ",2019-04-27,south
"$1,740.00 ",2019-04-27,east
"$1,620.00 ",2019-04-27,west
"$1,566.00 ",2019-04-28,north
"$1,704.00 ",2019-04-28,south
"$1,578.00 ",2019-04-28,east
"$1,503.00 ",2019-04-28,west
"$1,602.00 ",2019-04-29,north
"$1,791.00 ",2019-04-29,south
"$1,752.00 ",2019-04-29,east
"$1,800.00 ",2019-04-29,west
"$1,719.00 ",2019-04-30,north
"$1,767.00 ",2019-04-30,south
"$1,500.00 ",2019-04-30,east
"$1,623.00 ",2019-04-30,west
"$1,665.00 ",2019-05-01,north
"$1,800.00 ",2019-05-01,south
"$1,731.00 ",2019-05-01,east
"$1,542.00 ",2019-05-01,west
"$1,575.00 ",2019-05-02,north
"$1,548.00 ",2019-05-02,south
"$1,797.00 ",2019-05-02,east
"$1,521.00 ",2019-05-02,west
"$1,560.00 ",2019-05-03,north
"$1,521.00 ",2019-05-03,south
"$1,605.00 ",2019-05-03,east
"$1,740.00 ",2019-05-03,west
"$1,617.00 ",2019-05-04,north
"$1,743.00 ",2019-05-04,south
"$1,629.00 ",2019-05-04,east
"$1,749.00 ",2019-05-04,west
"$1,512.00 ",2019-05-05,north
"$1,746.00 ",2019-05-05,south
"$1,530.00 ",2019-05-05,east
"$1,611.00 ",2019-05-05,west
"$1,569.00 ",2019-05-06,north
"$1,689.00 ",2019-05-06,south
"$1,557.00 ",2019-05-06,east
"$1,560.00 ",2019-05-06,west
"$1,650.00 ",2019-05-07,north
"$1,695.00 ",2019-05-07,south
"$1,620.00 ",2019-05-07,east
"$1,644.00 ",2019-05-07,west
"$1,800.00 ",2019-05-08,north
"$1,515.00 ",2019-05-08,south
"$1,785.00 ",2019-05-08,east
"$1,650.00 ",2019-05-08,west
"$1,797.00 ",2019-05-09,north
"$1,641.00 ",2019-05-09,south
"$1,665.00 ",2019-05-09,east
"$1,767.00 ",2019-05-09,west
"$1,500.00 ",2019-05-10,north
"$1,788.00 ",2019-05-10,south
"$1,725.00 ",2019-05-10,east
"$1,557.00 ",2019-05-10,west
"$1,503.00 ",2019-05-11,north
"$1,518.00 ",2019-05-11,south
"$1,650.00 ",2019-05-11,east
"$1,614.00 ",2019-05-11,west
"$1,743.00 ",2019-05-12,north
"$1,524.00 ",2019-05-12,south
"$1,761.00 ",2019-05-12,east
"$1,743.00 ",2019-05-12,west
"$1,563.00 ",2019-05-13,north
"$1,716.00 ",2019-05-13,south
"$1,560.00 ",2019-05-13,east
"$1,614.00 ",2019-05-13,west
"$1,617.00 ",2019-05-14,north
"$1,761.00 ",2019-05-14,south
"$1,635.00 ",2019-05-14,east
"$1,614.00 ",2019-05-14,west
"$1,509.00 ",2019-05-15,north
"$1,650.00 ",2019-05-15,south
"$1,755.00 ",2019-05-15,east
"$1,569.00 ",2019-05-15,west
"$1,605.00 ",2019-05-16,north
"$1,695.00 ",2019-05-16,south
"$1,662.00 ",2019-05-16,east
"$1,605.00 ",2019-05-16,west
"$1,731.00 ",2019-05-17,north
"$1,590.00 ",2019-05-17,south
"$1,620.00 ",2019-05-17,east
"$1,752.00 ",2019-05-17,west
"$1,533.00 ",2019-05-18,north
"$1,737.00 ",2019-05-18,south
"$1,608.00 ",2019-05-18,east
"$1,662.00 ",2019-05-18,west
"$1,797.00 ",2019-05-19,north
"$1,728.00 ",2019-05-19,south
"$1,686.00 ",2019-05-19,east
"$1,650.00 ",2019-05-19,west
"$1,695.00 ",2019-05-20,north
"$1,752.00 ",2019-05-20,south
"$1,785.00 ",2019-05-20,east
"$1,668.00 ",2019-05-20,west
"$1,515.00 ",2019-05-21,north
"$1,683.00 ",2019-05-21,south
"$1,794.00 ",2019-05-21,east
"$1,533.00 ",2019-05-21,west
"$1,599.00 ",2019-05-22,north
"$1,761.00 ",2019-05-22,south
"$1,761.00 ",2019-05-22,east
"$1,722.00 ",2019-05-22,west
"$1,626.00 ",2019-05-23,north
"$1,668.00 ",2019-05-23,south
"$1,641.00 ",2019-05-23,east
"$1,740.00 ",2019-05-23,west
"$1,650.00 ",2019-05-24,north
"$1,623.00 ",2019-05-24,south
"$1,653.00 ",2019-05-24,east
"$1,773.00 ",2019-05-24,west
"$1,788.00 ",2019-05-25,north
"$1,581.00 ",2019-05-25,south
"$1,677.00 ",2019-05-25,east
"$1,569.00 ",2019-05-25,west
"$1,791.00 ",2019-05-26,north
"$1,617.00 ",2019-05-26,south
"$1,638.00 ",2019-05-26,east
"$1,542.00 ",2019-05-26,west
"$1,590.00 ",2019-05-27,north
"$1,704.00 ",2019-05-27,south
"$1,680.00 ",2019-05-27,east
"$1,527.00 ",2019-05-27,west
"$1,635.00 ",2019-05-28,north
"$1,755.00 ",2019-05-28,south
"$1,560.00 ",2019-05-28,east
"$1,533.00 ",2019-05-28,west
"$1,599.00 ",2019-05-29,north
"$1,677.00 ",2019-05-29,south
"$1,581.00 ",2019-05-29,east
"$1,680.00 ",2019-05-29,west
"$1,692.00 ",2019-05-30,north
"$1,644.00 ",2019-05-30,south
"$1,716.00 ",2019-05-30,east
"$1,761.00 ",2019-05-30,west
"$1,716.00 ",2019-05-31,north
"$1,764.00 ",2019-05-31,south
"$1,677.00 ",2019-05-31,east
"$1,605.00 ",2019-05-31,west
"$1,680.00 ",2019-06-01,north
"$1,695.00 ",2019-06-01,south
"$1,548.00 ",2019-06-01,east
"$1,689.00 ",2019-06-01,west
"$1,755.00 ",2019-06-02,north
"$1,707.00 ",2019-06-02,south
"$1,557.00 ",2019-06-02,east
"$1,644.00 ",2019-06-02,west
"$1,719.00 ",2019-06-03,north
"$1,680.00 ",2019-06-03,south
"$1,581.00 ",2019-06-03,east
"$1,749.00 ",2019-06-03,west
"$1,602.00 ",2019-06-04,north
"$1,704.00 ",2019-06-04,south
"$1,602.00 ",2019-06-04,east
"$1,554.00 ",2019-06-04,west
"$1,632.00 ",2019-06-05,north
"$1,560.00 ",2019-06-05,south
"$1,647.00 ",2019-06-05,east
"$1,560.00 ",2019-06-05,west
"$1,662.00 ",2019-06-06,north
"$1,545.00 ",2019-06-06,south
"$1,614.00 ",2019-06-06,east
"$1,746.00 ",2019-06-06,west
"$1,713.00 ",2019-06-07,north
"$1,668.00 ",2019-06-07,south
"$1,503.00 ",2019-06-07,east
"$1,758.00 ",2019-06-07,west
"$1,656.00 ",2019-06-08,north
"$1,560.00 ",2019-06-08,south
"$1,710.00 ",2019-06-08,east
"$1,677.00 ",2019-06-08,west
"$1,782.00 ",2019-06-09,north
"$1,665.00 ",2019-06-09,south
"$1,782.00 ",2019-06-09,east
"$1,797.00 ",2019-06-09,west
"$1,698.00 ",2019-06-10,north
"$1,689.00 ",2019-06-10,south
"$1,623.00 ",2019-06-10,east
"$1,767.00 ",2019-06-10,west
"$1,635.00 ",2019-06-11,north
"$1,563.00 ",2019-06-11,south
"$1,785.00 ",2019-06-11,east
"$1,521.00 ",2019-06-11,west
"$1,728.00 ",2019-06-12,north
"$1,515.00 ",2019-06-12,south
"$1,548.00 ",2019-06-12,east
"$1,677.00 ",2019-06-12,west
"$1,587.00 ",2019-06-13,north
"$1,719.00 ",2019-06-13,south
"$1,587.00 ",2019-06-13,east
"$1,773.00 ",2019-06-13,west
"$1,557.00 ",2019-06-14,north
"$1,680.00 ",2019-06-14,south
"$1,773.00 ",2019-06-14,east
"$1,509.00 ",2019-06-14,west
"$1,602.00 ",2019-06-15,north
"$1,794.00 ",2019-06-15,south
"$1,764.00 ",2019-06-15,east
"$1,785.00 ",2019-06-15,west
"$1,662.00 ",2019-06-16,north
"$1,563.00 ",2019-06-16,south
"$1,671.00 ",2019-06-16,east
"$1,533.00 ",2019-06-16,west
"$1,587.00 ",2019-06-17,north
"$1,512.00 ",2019-06-17,south
"$1,536.00 ",2019-06-17,east
"$1,566.00 ",2019-06-17,west
"$1,767.00 ",2019-06-18,north
"$1,614.00 ",2019-06-18,south
"$1,776.00 ",2019-06-18,east
"$1,728.00 ",2019-06-18,west
"$1,614.00 ",2019-06-19,north
"$1,572.00 ",2019-06-19,south
"$1,614.00 ",2019-06-19,east
"$1,734.00 ",2019-06-19,west
"$1,566.00 ",2019-06-20,north
"$1,632.00 ",2019-06-20,south
"$1,785.00 ",2019-06-20,east
"$1,770.00 ",2019-06-20,west
"$1,725.00 ",2019-06-21,north
"$1,542.00 ",2019-06-21,south
"$1,677.00 ",2019-06-21,east
"$1,533.00 ",2019-06-21,west
"$1,578.00 ",2019-06-22,north
"$1,713.00 ",2019-06-22,south
"$1,776.00 ",2019-06-22,east
"$1,515.00 ",2019-06-22,west
"$1,587.00 ",2019-06-23,north
"$1,770.00 ",2019-06-23,south
"$1,773.00 ",2019-06-23,east
"$1,671.00 ",2019-06-23,west
"$1,704.00 ",2019-06-24,north
"$1,545.00 ",2019-06-24,south
"$1,671.00 ",2019-06-24,east
"$1,800.00 ",2019-06-24,west
"$1,611.00 ",2019-06-25,north
"$1,797.00 ",2019-06-25,south
"$1,623.00 ",2019-06-25,east
"$1,776.00 ",2019-06-25,west
"$1,677.00 ",2019-06-26,north
"$1,800.00 ",2019-06-26,south
"$1,794.00 ",2019-06-26,east
"$1,686.00 ",2019-06-26,west
"$1,671.00 ",2019-06-27,north
"$1,635.00 ",2019-06-27,south
"$1,740.00 ",2019-06-27,east
"$1,671.00 ",2019-06-27,west
"$1,671.00 ",2019-06-28,north
"$1,770.00 ",2019-06-28,south
"$1,773.00 ",2019-06-28,east
"$1,581.00 ",2019-06-28,west
"$1,533.00 ",2019-06-29,north
"$1,650.00 ",2019-06-29,south
"$1,536.00 ",2019-06-29,east
"$1,548.00 ",2019-06-29,west
"$1,785.00 ",2019-06-30,north
"$1,614.00 ",2019-06-30,south
"$1,569.00 ",2019-06-30,east
"$1,800.00 ",2019-06-30,west
"$1,644.00 ",2019-07-01,north
"$1,659.00 ",2019-07-01,south
"$1,659.00 ",2019-07-01,east
"$1,644.00 ",2019-07-01,west
"$1,656.00 ",2019-07-02,north
"$1,566.00 ",2019-07-02,south
"$1,686.00 ",2019-07-02,east
"$1,677.00 ",2019-07-02,west
"$1,770.00 ",2019-07-03,north
"$1,689.00 ",2019-07-03,south
"$1,704.00 ",2019-07-03,east
"$1,800.00 ",2019-07-03,west
"$1,782.00 ",2019-07-04,north
"$1,746.00 ",2019-07-04,south
"$1,527.00 ",2019-07-04,east
"$1,581.00 ",2019-07-04,west
"$1,518.00 ",2019-07-05,north
"$1,554.00 ",2019-07-05,south
"$1,548.00 ",2019-07-05,east
"$1,533.00 ",2019-07-05,west
"$1,791.00 ",2019-07-06,north
"$1,578.00 ",2019-07-06,south
"$1,779.00 ",2019-07-06,east
"$1,704.00 ",2019-07-06,west
"$1,587.00 ",2019-07-07,north
"$1,593.00 ",2019-07-07,south
"$1,644.00 ",2019-07-07,east
"$1,680.00 ",2019-07-07,west
"$1,614.00 ",2019-07-08,north
"$1,704.00 ",2019-07-08,south
"$1,797.00 ",2019-07-08,east
"$1,770.00 ",2019-07-08,west
"$1,605.00 ",2019-07-09,north
"$1,686.00 ",2019-07-09,south
"$1,794.00 ",2019-07-09,east
"$1,713.00 ",2019-07-09,west
"$1,755.00 ",2019-07-10,north
"$1,500.00 ",2019-07-10,south
"$1,632.00 ",2019-07-10,east
"$1,800.00 ",2019-07-10,west
"$1,800.00 ",2019-07-11,north
"$1,650.00 ",2019-07-11,south
"$1,704.00 ",2019-07-11,east
"$1,590.00 ",2019-07-11,west
"$1,779.00 ",2019-07-12,north
"$1,554.00 ",2019-07-12,south
"$1,635.00 ",2019-07-12,east
"$1,608.00 ",2019-07-12,west
"$1,791.00 ",2019-07-13,north
"$1,779.00 ",2019-07-13,south
"$1,527.00 ",2019-07-13,east
"$1,689.00 ",2019-07-13,west
"$1,782.00 ",2019-07-14,north
"$1,662.00 ",2019-07-14,south
"$1,620.00 ",2019-07-14,east
"$1,692.00 ",2019-07-14,west
"$1,551.00 ",2019-07-15,north
"$1,620.00 ",2019-07-15,south
"$1,725.00 ",2019-07-15,east
"$1,602.00 ",2019-07-15,west
"$1,518.00 ",2019-07-16,north
"$1,761.00 ",2019-07-16,south
"$1,539.00 ",2019-07-16,east
"$1,614.00 ",2019-07-16,west
"$1,548.00 ",2019-07-17,north
"$1,551.00 ",2019-07-17,south
"$1,722.00 ",2019-07-17,east
"$1,662.00 ",2019-07-17,west
"$1,509.00 ",2019-07-18,north
"$1,773.00 ",2019-07-18,south
"$1,767.00 ",2019-07-18,east
"$1,581.00 ",2019-07-18,west
"$1,626.00 ",2019-07-19,north
"$1,734.00 ",2019-07-19,south
"$1,761.00 ",2019-07-19,east
"$1,659.00 ",2019-07-19,west
"$1,638.00 ",2019-07-20,north
"$1,539.00 ",2019-07-20,south
"$1,782.00 ",2019-07-20,east
"$1,728.00 ",2019-07-20,west
"$1,746.00 ",2019-07-21,north
"$1,536.00 ",2019-07-21,south
"$1,719.00 ",2019-07-21,east
"$1,773.00 ",2019-07-21,west
"$1,611.00 ",2019-07-22,north
"$1,665.00 ",2019-07-22,south
"$1,506.00 ",2019-07-22,east
"$1,746.00 ",2019-07-22,west
"$1,770.00 ",2019-07-23,north
"$1,734.00 ",2019-07-23,south
"$1,707.00 ",2019-07-23,east
"$1,620.00 ",2019-07-23,west
"$1,569.00 ",2019-07-24,north
"$1,656.00 ",2019-07-24,south
"$1,617.00 ",2019-07-24,east
"$1,638.00 ",2019-07-24,west
"$1,701.00 ",2019-07-25,north
"$1,713.00 ",2019-07-25,south
"$1,557.00 ",2019-07-25,east
"$1,725.00 ",2019-07-25,west
"$1,605.00 ",2019-07-26,north
"$1,770.00 ",2019-07-26,south
"$1,557.00 ",2019-07-26,east
"$1,755.00 ",2019-07-26,west
"$1,737.00 ",2019-07-27,north
"$1,785.00 ",2019-07-27,south
"$1,545.00 ",2019-07-27,east
"$1,560.00 ",2019-07-27,west
"$1,509.00 ",2019-07-28,north
"$1,761.00 ",2019-07-28,south
"$1,551.00 ",2019-07-28,east
"$1,683.00 ",2019-07-28,west
"$1,644.00 ",2019-07-29,north
"$1,608.00 ",2019-07-29,south
"$1,719.00 ",2019-07-29,east
"$1,794.00 ",2019-07-29,west
"$1,764.00 ",2019-07-30,north
"$1,512.00 ",2019-07-30,south
"$1,701.00 ",2019-07-30,east
"$1,797.00 ",2019-07-30,west
"$1,734.00 ",2019-07-31,north
"$1,791.00 ",2019-07-31,south
"$1,761.00 ",2019-07-31,east
"$1,587.00 ",2019-07-31,west
"$1,596.00 ",2019-08-01,north
"$1,542.00 ",2019-08-01,south
"$1,710.00 ",2019-08-01,east
"$1,701.00 ",2019-08-01,west
"$1,647.00 ",2019-08-02,north
"$1,524.00 ",2019-08-02,south
"$1,782.00 ",2019-08-02,east
"$1,716.00 ",2019-08-02,west
"$1,752.00 ",2019-08-03,north
"$1,686.00 ",2019-08-03,south
"$1,764.00 ",2019-08-03,east
"$1,755.00 ",2019-08-03,west
"$1,578.00 ",2019-08-04,north
"$1,539.00 ",2019-08-04,south
"$1,743.00 ",2019-08-04,east
"$1,596.00 ",2019-08-04,west
"$1,506.00 ",2019-08-05,north
"$1,527.00 ",2019-08-05,south
"$1,626.00 ",2019-08-05,east
"$1,530.00 ",2019-08-05,west
"$1,521.00 ",2019-08-06,north
"$1,713.00 ",2019-08-06,south
"$1,761.00 ",2019-08-06,east
"$1,557.00 ",2019-08-06,west
"$1,584.00 ",2019-08-07,north
"$1,764.00 ",2019-08-07,south
"$1,623.00 ",2019-08-07,east
"$1,776.00 ",2019-08-07,west
"$1,749.00 ",2019-08-08,north
"$1,707.00 ",2019-08-08,south
"$1,629.00 ",2019-08-08,east
"$1,773.00 ",2019-08-08,west
"$1,758.00 ",2019-08-09,north
"$1,671.00 ",2019-08-09,south
"$1,659.00 ",2019-08-09,east
"$1,641.00 ",2019-08-09,west
"$1,596.00 ",2019-08-10,north
"$1,626.00 ",2019-08-10,south
"$1,557.00 ",2019-08-10,east
"$1,695.00 ",2019-08-10,west
"$1,659.00 ",2019-08-11,north
"$1,680.00 ",2019-08-11,south
"$1,683.00 ",2019-08-11,east
"$1,692.00 ",2019-08-11,west
