sales,date,region
" $2,485.00 ",10/16/2021,north
" $2,415.00 ",10/16/2021,south
" $2,395.00 ",10/16/2021,east
" $2,090.00 ",10/16/2021,west
" $2,010.00 ",10/17/2021,north
" $2,085.00 ",10/17/2021,south
" $2,250.00 ",10/17/2021,east
" $2,450.00 ",10/17/2021,west
" $2,230.00 ",10/18/2021,north
" $2,310.00 ",10/18/2021,south
" $2,005.00 ",10/18/2021,east
" $2,025.00 ",10/18/2021,west
" $2,085.00 ",10/19/2021,north
" $2,275.00 ",10/19/2021,south
" $2,220.00 ",10/19/2021,east
" $2,395.00 ",10/19/2021,west
" $2,070.00 ",10/20/2021,north
" $2,210.00 ",10/20/2021,south
" $2,290.00 ",10/20/2021,east
" $2,380.00 ",10/20/2021,west
" $2,475.00 ",10/21/2021,north
" $2,175.00 ",10/21/2021,south
" $2,015.00 ",10/21/2021,east
" $2,115.00 ",10/21/2021,west
" $2,030.00 ",10/22/2021,north
" $2,400.00 ",10/22/2021,south
" $2,180.00 ",10/22/2021,east
" $2,345.00 ",10/22/2021,west
" $2,485.00 ",10/23/2021,north
" $2,225.00 ",10/23/2021,south
" $2,095.00 ",10/23/2021,east
" $2,350.00 ",10/23/2021,west
" $2,315.00 ",10/24/2021,north
" $2,155.00 ",10/24/2021,south
" $2,305.00 ",10/24/2021,east
" $2,250.00 ",10/24/2021,west
" $2,470.00 ",10/25/2021,north
" $2,135.00 ",10/25/2021,south
" $2,255.00 ",10/25/2021,east
" $2,270.00 ",10/25/2021,west
" $2,410.00 ",10/26/2021,north
" $2,490.00 ",10/26/2021,south
" $2,250.00 ",10/26/2021,east
" $2,220.00 ",10/26/2021,west
" $2,145.00 ",10/27/2021,north
" $2,145.00 ",10/27/2021,south
" $2,450.00 ",10/27/2021,east
" $2,090.00 ",10/27/2021,west
" $2,165.00 ",10/28/2021,north
" $2,355.00 ",10/28/2021,south
" $2,315.00 ",10/28/2021,east
" $2,300.00 ",10/28/2021,west
" $2,225.00 ",10/29/2021,north
" $2,175.00 ",10/29/2021,south
" $2,435.00 ",10/29/2021,east
" $2,035.00 ",10/29/2021,west
" $2,430.00 ",10/30/2021,north
" $2,180.00 ",10/30/2021,south
" $2,060.00 ",10/30/2021,east
" $2,470.00 ",10/30/2021,west
" $2,400.00 ",10/31/2021,north
" $2,220.00 ",10/31/2021,south
" $2,395.00 ",10/31/2021,east
" $2,120.00 ",10/31/2021,west
" $2,080.00 ",11/1/2021,north
" $2,445.00 ",11/1/2021,south
" $2,415.00 ",11/1/2021,east
" $2,355.00 ",11/1/2021,west
" $2,405.00 ",11/2/2021,north
" $2,120.00 ",11/2/2021,south
" $2,195.00 ",11/2/2021,east
" $2,025.00 ",11/2/2021,west
" $2,305.00 ",11/3/2021,north
" $2,035.00 ",11/3/2021,south
" $2,085.00 ",11/3/2021,east
" $2,285.00 ",11/3/2021,west
" $2,205.00 ",11/4/2021,north
" $2,155.00 ",11/4/2021,south
" $2,105.00 ",11/4/2021,east
" $2,085.00 ",11/4/2021,west
" $2,475.00 ",11/5/2021,north
" $2,425.00 ",11/5/2021,south
" $2,330.00 ",11/5/2021,east
" $2,205.00 ",11/5/2021,west
" $2,235.00 ",11/6/2021,north
" $2,050.00 ",11/6/2021,south
" $2,455.00 ",11/6/2021,east
" $2,065.00 ",11/6/2021,west
" $2,210.00 ",11/7/2021,north
" $2,065.00 ",11/7/2021,south
" $2,215.00 ",11/7/2021,east
" $2,275.00 ",11/7/2021,west
" $2,005.00 ",11/8/2021,north
" $2,120.00 ",11/8/2021,south
" $2,140.00 ",11/8/2021,east
" $2,260.00 ",11/8/2021,west
" $2,165.00 ",11/9/2021,north
" $2,000.00 ",11/9/2021,south
" $2,435.00 ",11/9/2021,east
" $2,250.00 ",11/9/2021,west
" $2,485.00 ",11/10/2021,north
" $2,090.00 ",11/10/2021,south
" $2,025.00 ",11/10/2021,east
" $2,365.00 ",11/10/2021,west
" $2,150.00 ",11/11/2021,north
" $2,160.00 ",11/11/2021,south
" $2,035.00 ",11/11/2021,east
" $2,445.00 ",11/11/2021,west
" $2,350.00 ",11/12/2021,north
" $2,130.00 ",11/12/2021,south
" $2,045.00 ",11/12/2021,east
" $2,490.00 ",11/12/2021,west
" $2,315.00 ",11/13/2021,north
" $2,210.00 ",11/13/2021,south
" $2,345.00 ",11/13/2021,east
" $2,285.00 ",11/13/2021,west
" $2,225.00 ",11/14/2021,north
" $2,190.00 ",11/14/2021,south
" $2,495.00 ",11/14/2021,east
" $2,485.00 ",11/14/2021,west
" $2,105.00 ",11/15/2021,north
" $2,425.00 ",11/15/2021,south
" $2,155.00 ",11/15/2021,east
" $2,495.00 ",11/15/2021,west
" $2,485.00 ",11/16/2021,north
" $2,225.00 ",11/16/2021,south
" $2,315.00 ",11/16/2021,east
" $2,300.00 ",11/16/2021,west
" $2,165.00 ",11/17/2021,north
" $2,240.00 ",11/17/2021,south
" $2,290.00 ",11/17/2021,east
" $2,025.00 ",11/17/2021,west
" $2,080.00 ",11/18/2021,north
" $2,325.00 ",11/18/2021,south
" $2,105.00 ",11/18/2021,east
" $2,245.00 ",11/18/2021,west
" $2,180.00 ",11/19/2021,north
" $2,180.00 ",11/19/2021,south
" $2,345.00 ",11/19/2021,east
" $2,435.00 ",11/19/2021,west
" $2,490.00 ",11/20/2021,north
" $2,160.00 ",11/20/2021,south
" $2,460.00 ",11/20/2021,east
" $2,040.00 ",11/20/2021,west
" $2,010.00 ",11/21/2021,north
" $2,440.00 ",11/21/2021,south
" $2,190.00 ",11/21/2021,east
" $2,365.00 ",11/21/2021,west
" $2,145.00 ",11/22/2021,north
" $2,420.00 ",11/22/2021,south
" $2,200.00 ",11/22/2021,east
" $2,075.00 ",11/22/2021,west
" $2,075.00 ",11/23/2021,north
" $2,450.00 ",11/23/2021,south
" $2,280.00 ",11/23/2021,east
" $2,220.00 ",11/23/2021,west
" $2,410.00 ",11/24/2021,north
" $2,015.00 ",11/24/2021,south
" $2,020.00 ",11/24/2021,east
" $2,060.00 ",11/24/2021,west
" $2,410.00 ",11/25/2021,north
" $2,485.00 ",11/25/2021,south
" $2,445.00 ",11/25/2021,east
" $2,285.00 ",11/25/2021,west
" $2,490.00 ",11/26/2021,north
" $2,215.00 ",11/26/2021,south
" $2,015.00 ",11/26/2021,east
" $2,070.00 ",11/26/2021,west
" $2,170.00 ",11/27/2021,north
" $2,235.00 ",11/27/2021,south
" $2,145.00 ",11/27/2021,east
" $2,370.00 ",11/27/2021,west
" $2,035.00 ",11/28/2021,north
" $2,335.00 ",11/28/2021,south
" $2,390.00 ",11/28/2021,east
" $2,500.00 ",11/28/2021,west
" $2,180.00 ",11/29/2021,north
" $2,495.00 ",11/29/2021,south
" $2,170.00 ",11/29/2021,east
" $2,275.00 ",11/29/2021,west
" $2,265.00 ",11/30/2021,north
" $2,035.00 ",11/30/2021,south
" $2,480.00 ",11/30/2021,east
" $2,390.00 ",11/30/2021,west
" $2,415.00 ",12/1/2021,north
" $2,275.00 ",12/1/2021,south
" $2,100.00 ",12/1/2021,east
" $2,105.00 ",12/1/2021,west
" $2,330.00 ",12/2/2021,north
" $2,170.00 ",12/2/2021,south
" $2,460.00 ",12/2/2021,east
" $2,200.00 ",12/2/2021,west
" $2,225.00 ",12/3/2021,north
" $2,350.00 ",12/3/2021,south
" $2,125.00 ",12/3/2021,east
" $2,245.00 ",12/3/2021,west
" $2,025.00 ",12/4/2021,north
" $2,010.00 ",12/4/2021,south
" $2,005.00 ",12/4/2021,east
" $2,455.00 ",12/4/2021,west
" $2,130.00 ",12/5/2021,north
" $2,445.00 ",12/5/2021,south
" $2,190.00 ",12/5/2021,east
" $2,265.00 ",12/5/2021,west
" $2,380.00 ",12/6/2021,north
" $2,235.00 ",12/6/2021,south
" $2,200.00 ",12/6/2021,east
" $2,200.00 ",12/6/2021,west
" $2,090.00 ",12/7/2021,north
" $2,165.00 ",12/7/2021,south
" $2,300.00 ",12/7/2021,east
" $2,400.00 ",12/7/2021,west
" $2,135.00 ",12/8/2021,north
" $2,315.00 ",12/8/2021,south
" $2,375.00 ",12/8/2021,east
" $2,080.00 ",12/8/2021,west
" $2,270.00 ",12/9/2021,north
" $2,430.00 ",12/9/2021,south
" $2,335.00 ",12/9/2021,east
" $2,065.00 ",12/9/2021,west
" $2,235.00 ",12/10/2021,north
" $2,375.00 ",12/10/2021,south
" $2,400.00 ",12/10/2021,east
" $2,305.00 ",12/10/2021,west
" $2,310.00 ",12/11/2021,north
" $2,155.00 ",12/11/2021,south
" $2,435.00 ",12/11/2021,east
" $2,165.00 ",12/11/2021,west
" $2,225.00 ",12/12/2021,north
" $2,055.00 ",12/12/2021,south
" $2,235.00 ",12/12/2021,east
" $2,295.00 ",12/12/2021,west
" $2,040.00 ",12/13/2021,north
" $2,320.00 ",12/13/2021,south
" $2,110.00 ",12/13/2021,east
" $2,180.00 ",12/13/2021,west
" $2,360.00 ",12/14/2021,north
" $2,420.00 ",12/14/2021,south
" $2,370.00 ",12/14/2021,east
" $2,335.00 ",12/14/2021,west
" $2,485.00 ",12/15/2021,north
" $2,495.00 ",12/15/2021,south
" $2,365.00 ",12/15/2021,east
" $2,155.00 ",12/15/2021,west
" $2,385.00 ",12/16/2021,north
" $2,385.00 ",12/16/2021,south
" $2,435.00 ",12/16/2021,east
" $2,290.00 ",12/16/2021,west
" $2,210.00 ",12/17/2021,north
" $2,085.00 ",12/17/2021,south
" $2,090.00 ",12/17/2021,east
" $2,370.00 ",12/17/2021,west
" $2,145.00 ",12/18/2021,north
" $2,210.00 ",12/18/2021,south
" $2,380.00 ",12/18/2021,east
" $2,455.00 ",12/18/2021,west
" $2,270.00 ",12/19/2021,north
" $2,040.00 ",12/19/2021,south
" $2,180.00 ",12/19/2021,east
" $2,500.00 ",12/19/2021,west
" $2,115.00 ",12/20/2021,north
" $2,325.00 ",12/20/2021,south
" $2,250.00 ",12/20/2021,east
" $2,180.00 ",12/20/2021,west
" $2,330.00 ",12/21/2021,north
" $2,075.00 ",12/21/2021,south
" $2,355.00 ",12/21/2021,east
" $2,355.00 ",12/21/2021,west
" $2,205.00 ",12/22/2021,north
" $2,155.00 ",12/22/2021,south
" $2,010.00 ",12/22/2021,east
" $2,005.00 ",12/22/2021,west
" $2,410.00 ",12/23/2021,north
" $2,265.00 ",12/23/2021,south
" $2,205.00 ",12/23/2021,east
" $2,115.00 ",12/23/2021,west
" $2,050.00 ",12/24/2021,north
" $2,135.00 ",12/24/2021,south
" $2,440.00 ",12/24/2021,east
" $2,360.00 ",12/24/2021,west
" $2,405.00 ",12/25/2021,north
" $2,115.00 ",12/25/2021,south
" $2,085.00 ",12/25/2021,east
" $2,290.00 ",12/25/2021,west
" $2,245.00 ",12/26/2021,north
" $2,460.00 ",12/26/2021,south
" $2,450.00 ",12/26/2021,east
" $2,310.00 ",12/26/2021,west
" $2,370.00 ",12/27/2021,north
" $2,040.00 ",12/27/2021,south
" $2,415.00 ",12/27/2021,east
" $2,015.00 ",12/27/2021,west
" $2,245.00 ",12/28/2021,north
" $2,120.00 ",12/28/2021,south
" $2,415.00 ",12/28/2021,east
" $2,295.00 ",12/28/2021,west
" $2,445.00 ",12/29/2021,north
" $2,215.00 ",12/29/2021,south
" $2,285.00 ",12/29/2021,east
" $2,395.00 ",12/29/2021,west
" $2,435.00 ",12/30/2021,north
" $2,400.00 ",12/30/2021,south
" $2,260.00 ",12/30/2021,east
" $2,315.00 ",12/30/2021,west
" $2,315.00 ",12/31/2021,north
" $2,175.00 ",12/31/2021,south
" $2,295.00 ",12/31/2021,east
" $2,055.00 ",12/31/2021,west
" $2,130.00 ",1/1/2022,north
" $2,480.00 ",1/1/2022,south
" $2,190.00 ",1/1/2022,east
" $2,170.00 ",1/1/2022,west
" $2,160.00 ",1/2/2022,north
" $2,120.00 ",1/2/2022,south
" $2,110.00 ",1/2/2022,east
" $2,080.00 ",1/2/2022,west
" $2,050.00 ",1/3/2022,north
" $2,150.00 ",1/3/2022,south
" $2,440.00 ",1/3/2022,east
" $2,055.00 ",1/3/2022,west
" $2,405.00 ",1/4/2022,north
" $2,020.00 ",1/4/2022,south
" $2,010.00 ",1/4/2022,east
" $2,005.00 ",1/4/2022,west
" $2,480.00 ",1/5/2022,north
" $2,360.00 ",1/5/2022,south
" $2,025.00 ",1/5/2022,east
" $2,275.00 ",1/5/2022,west
" $2,245.00 ",1/6/2022,north
" $2,060.00 ",1/6/2022,south
" $2,290.00 ",1/6/2022,east
" $2,205.00 ",1/6/2022,west
" $2,065.00 ",1/7/2022,north
" $2,050.00 ",1/7/2022,south
" $2,180.00 ",1/7/2022,east
" $2,135.00 ",1/7/2022,west
" $2,370.00 ",1/8/2022,north
" $2,245.00 ",1/8/2022,south
" $2,070.00 ",1/8/2022,east
" $2,395.00 ",1/8/2022,west
" $2,490.00 ",1/9/2022,north
" $2,105.00 ",1/9/2022,south
" $2,335.00 ",1/9/2022,east
" $2,250.00 ",1/9/2022,west
" $2,240.00 ",1/10/2022,north
" $2,090.00 ",1/10/2022,south
" $2,370.00 ",1/10/2022,east
" $2,315.00 ",1/10/2022,west
" $2,000.00 ",1/11/2022,north
" $2,075.00 ",1/11/2022,south
" $2,305.00 ",1/11/2022,east
" $2,145.00 ",1/11/2022,west
" $2,050.00 ",1/12/2022,north
" $2,260.00 ",1/12/2022,south
" $2,095.00 ",1/12/2022,east
" $2,500.00 ",1/12/2022,west
" $2,260.00 ",1/13/2022,north
" $2,365.00 ",1/13/2022,south
" $2,485.00 ",1/13/2022,east
" $2,180.00 ",1/13/2022,west
" $2,245.00 ",1/14/2022,north
" $2,225.00 ",1/14/2022,south
" $2,080.00 ",1/14/2022,east
" $2,250.00 ",1/14/2022,west
" $2,115.00 ",1/15/2022,north
" $2,145.00 ",1/15/2022,south
" $2,130.00 ",1/15/2022,east
" $2,120.00 ",1/15/2022,west
" $2,315.00 ",1/16/2022,north
" $2,410.00 ",1/16/2022,south
" $2,290.00 ",1/16/2022,east
" $2,150.00 ",1/16/2022,west
" $2,295.00 ",1/17/2022,north
" $2,015.00 ",1/17/2022,south
" $2,070.00 ",1/17/2022,east
" $2,095.00 ",1/17/2022,west
" $2,045.00 ",1/18/2022,north
" $2,125.00 ",1/18/2022,south
" $2,085.00 ",1/18/2022,east
" $2,095.00 ",1/18/2022,west
" $2,295.00 ",1/19/2022,north
" $2,265.00 ",1/19/2022,south
" $2,040.00 ",1/19/2022,east
" $2,200.00 ",1/19/2022,west
" $2,415.00 ",1/20/2022,north
" $2,435.00 ",1/20/2022,south
" $2,160.00 ",1/20/2022,east
" $2,210.00 ",1/20/2022,west
" $2,295.00 ",1/21/2022,north
" $2,405.00 ",1/21/2022,south
" $2,380.00 ",1/21/2022,east
" $2,360.00 ",1/21/2022,west
" $2,080.00 ",1/22/2022,north
" $2,220.00 ",1/22/2022,south
" $2,495.00 ",1/22/2022,east
" $2,500.00 ",1/22/2022,west
" $2,170.00 ",1/23/2022,north
" $2,135.00 ",1/23/2022,south
" $2,205.00 ",1/23/2022,east
" $2,445.00 ",1/23/2022,west
" $2,195.00 ",1/24/2022,north
" $2,375.00 ",1/24/2022,south
" $2,370.00 ",1/24/2022,east
" $2,410.00 ",1/24/2022,west
" $2,470.00 ",1/25/2022,north
" $2,370.00 ",1/25/2022,south
" $2,110.00 ",1/25/2022,east
" $2,480.00 ",1/25/2022,west
" $2,085.00 ",1/26/2022,north
" $2,320.00 ",1/26/2022,south
" $2,075.00 ",1/26/2022,east
" $2,485.00 ",1/26/2022,west
" $2,165.00 ",1/27/2022,north
" $2,400.00 ",1/27/2022,south
" $2,055.00 ",1/27/2022,east
" $2,435.00 ",1/27/2022,west
" $2,380.00 ",1/28/2022,north
" $2,410.00 ",1/28/2022,south
" $2,240.00 ",1/28/2022,east
" $2,450.00 ",1/28/2022,west
" $2,190.00 ",1/29/2022,north
" $2,345.00 ",1/29/2022,south
" $2,290.00 ",1/29/2022,east
" $2,380.00 ",1/29/2022,west
" $2,145.00 ",1/30/2022,north
" $2,150.00 ",1/30/2022,south
" $2,500.00 ",1/30/2022,east
" $2,305.00 ",1/30/2022,west
" $2,045.00 ",1/31/2022,north
" $2,375.00 ",1/31/2022,south
" $2,040.00 ",1/31/2022,east
" $2,055.00 ",1/31/2022,west
" $2,405.00 ",2/1/2022,north
" $2,310.00 ",2/1/2022,south
" $2,405.00 ",2/1/2022,east
" $2,420.00 ",2/1/2022,west
" $2,160.00 ",2/2/2022,north
" $2,485.00 ",2/2/2022,south
" $2,375.00 ",2/2/2022,east
" $2,435.00 ",2/2/2022,west
" $2,125.00 ",2/3/2022,north
" $2,185.00 ",2/3/2022,south
" $2,090.00 ",2/3/2022,east
" $2,115.00 ",2/3/2022,west
" $2,035.00 ",2/4/2022,north
" $2,215.00 ",2/4/2022,south
" $2,010.00 ",2/4/2022,east
" $2,190.00 ",2/4/2022,west
" $2,070.00 ",2/5/2022,north
" $2,000.00 ",2/5/2022,south
" $2,130.00 ",2/5/2022,east
" $2,235.00 ",2/5/2022,west
" $2,250.00 ",2/6/2022,north
" $2,365.00 ",2/6/2022,south
" $2,020.00 ",2/6/2022,east
" $2,215.00 ",2/6/2022,west
" $2,290.00 ",2/7/2022,north
" $2,145.00 ",2/7/2022,south
" $2,255.00 ",2/7/2022,east
" $2,265.00 ",2/7/2022,west
" $2,375.00 ",2/8/2022,north
" $2,360.00 ",2/8/2022,south
" $2,430.00 ",2/8/2022,east
" $2,330.00 ",2/8/2022,west
" $2,290.00 ",2/9/2022,north
" $2,435.00 ",2/9/2022,south
" $2,225.00 ",2/9/2022,east
" $2,255.00 ",2/9/2022,west
" $2,275.00 ",2/10/2022,north
" $2,310.00 ",2/10/2022,south
" $2,070.00 ",2/10/2022,east
" $2,445.00 ",2/10/2022,west
" $2,405.00 ",2/11/2022,north
" $2,030.00 ",2/11/2022,south
" $2,470.00 ",2/11/2022,east
" $2,265.00 ",2/11/2022,west
" $2,245.00 ",2/12/2022,north
" $2,490.00 ",2/12/2022,south
" $2,110.00 ",2/12/2022,east
" $2,085.00 ",2/12/2022,west
" $2,425.00 ",2/13/2022,north
" $2,245.00 ",2/13/2022,south
" $2,500.00 ",2/13/2022,east
" $2,390.00 ",2/13/2022,west
" $2,035.00 ",2/14/2022,north
" $2,465.00 ",2/14/2022,south
" $2,500.00 ",2/14/2022,east
" $2,115.00 ",2/14/2022,west
